fill	ymin	ymax	xmin	xmax	showSelected1
#0000FF	0.08	0.09	5.05	7.45	92
#0000FF	0.09	0.1	5.05	7.45	92
#0000FF	0.1	0.11	5.05	7.45	92
#0000FF	0.11	0.12	5.05	7.45	92
#0000FF	0.12	0.13	5.05	7.45	92
#0000FF	0.13	0.14	5.05	7.45	92
#0000FF	0.14	0.15	5.05	7.45	92
#0000FF	0.15	0.16	5.05	7.45	92
#0000FF	0.16	0.17	5.05	7.45	92
#0000FF	0.17	0.18	5.05	7.45	92
#0000FF	0.18	0.19	5.05	7.45	92
#0000FF	0.19	0.2	5.05	7.45	92
#0000FF	0.2	0.21	5.05	7.45	92
#0000FF	0.21	0.22	5.05	7.45	92
#0000FF	0.22	0.23	5.05	7.45	92
#0000FF	0.23	0.24	5.05	7.45	92
#0000FF	0.24	0.25	5.05	7.45	92
#0000FF	0.25	0.26	5.05	7.45	92
#0000FF	0.26	0.27	5.05	7.45	92
#0000FF	0.27	0.28	5.05	7.45	92
#0000FF	0.28	0.29	5.05	7.45	92
#0000FF	0.29	0.3	5.05	7.45	92
#0000FF	0.3	0.31	5.05	7.45	92
#0000FF	0.31	0.32	5.05	7.45	92
#0000FF	0.32	0.33	5.05	7.45	92
#0000FF	0.33	0.34	5.05	7.45	92
#0000FF	0.34	0.35	5.05	7.45	92
#0000FF	0.35	0.36	5.05	7.45	92
#0000FF	0.36	0.37	5.05	7.45	92
#0000FF	0.37	0.38	5.05	7.45	92
#0000FF	0.38	0.39	5.05	7.45	92
#0000FF	0.39	0.4	5.05	7.45	92
#0000FF	0.4	0.41	5.05	7.45	92
#0000FF	0.41	0.42	5.05	7.45	92
#000000	0	0.01	0.05	2.45	93
#000000	0.01	0.02	0.05	2.45	93
#000000	0.02	0.03	0.05	2.45	93
#000000	0.03	0.04	0.05	2.45	93
#000000	0.04	0.05	0.05	2.45	93
#000000	0.05	0.06	0.05	2.45	93
#000000	0.06	0.07	0.05	2.45	93
#000000	0.07	0.08	0.05	2.45	93
#000000	0.08	0.09	0.05	2.45	93
#000000	0.09	0.1	0.05	2.45	93
#000000	0.1	0.11	0.05	2.45	93
#000000	0.11	0.12	0.05	2.45	93
#000000	0.12	0.13	0.05	2.45	93
#000000	0.13	0.14	0.05	2.45	93
#000000	0.14	0.15	0.05	2.45	93
#000000	0.15	0.16	0.05	2.45	93
#000000	0.16	0.17	0.05	2.45	93
#000000	0.17	0.18	0.05	2.45	93
#000000	0.18	0.19	0.05	2.45	93
#000000	0.19	0.2	0.05	2.45	93
#000000	0.2	0.21	0.05	2.45	93
#000000	0.21	0.22	0.05	2.45	93
#000000	0.22	0.23	0.05	2.45	93
#000000	0.23	0.24	0.05	2.45	93
#000000	0.24	0.25	0.05	2.45	93
#000000	0.25	0.26	0.05	2.45	93
#000000	0.26	0.27	0.05	2.45	93
#000000	0.27	0.28	0.05	2.45	93
#000000	0.28	0.29	0.05	2.45	93
#000000	0.29	0.3	0.05	2.45	93
#000000	0.3	0.31	0.05	2.45	93
#000000	0.31	0.32	0.05	2.45	93
#000000	0.32	0.33	0.05	2.45	93
#000000	0.33	0.34	0.05	2.45	93
#000000	0.34	0.35	0.05	2.45	93
#000000	0.35	0.36	0.05	2.45	93
#000000	0.36	0.37	0.05	2.45	93
#000000	0.37	0.38	0.05	2.45	93
#000000	0.38	0.39	0.05	2.45	93
#000000	0.39	0.4	0.05	2.45	93
#000000	0.4	0.41	0.05	2.45	93
#000000	0.41	0.42	0.05	2.45	93
#000000	0.42	0.43	0.05	2.45	93
#000000	0.43	0.44	0.05	2.45	93
#FF0000	0	0.01	2.55	4.95	93
#FF0000	0.01	0.02	2.55	4.95	93
#FF0000	0.02	0.03	2.55	4.95	93
#FF0000	0.03	0.04	2.55	4.95	93
#FF0000	0.04	0.05	2.55	4.95	93
#FF0000	0.05	0.06	2.55	4.95	93
#FF0000	0.06	0.07	2.55	4.95	93
#0000FF	0	0.01	5.05	7.45	93
#0000FF	0.01	0.02	5.05	7.45	93
#0000FF	0.02	0.03	5.05	7.45	93
#0000FF	0.03	0.04	5.05	7.45	93
#0000FF	0.04	0.05	5.05	7.45	93
#0000FF	0.05	0.06	5.05	7.45	93
#0000FF	0.06	0.07	5.05	7.45	93
#0000FF	0.07	0.08	5.05	7.45	93
#0000FF	0.08	0.09	5.05	7.45	93
#0000FF	0.09	0.1	5.05	7.45	93
#0000FF	0.1	0.11	5.05	7.45	93
#0000FF	0.11	0.12	5.05	7.45	93
#0000FF	0.12	0.13	5.05	7.45	93
#0000FF	0.13	0.14	5.05	7.45	93
#0000FF	0.14	0.15	5.05	7.45	93
#0000FF	0.15	0.16	5.05	7.45	93
#0000FF	0.16	0.17	5.05	7.45	93
#0000FF	0.17	0.18	5.05	7.45	93
#0000FF	0.18	0.19	5.05	7.45	93
#0000FF	0.19	0.2	5.05	7.45	93
#0000FF	0.2	0.21	5.05	7.45	93
#0000FF	0.21	0.22	5.05	7.45	93
#0000FF	0.22	0.23	5.05	7.45	93
#0000FF	0.23	0.24	5.05	7.45	93
#0000FF	0.24	0.25	5.05	7.45	93
#0000FF	0.25	0.26	5.05	7.45	93
#0000FF	0.26	0.27	5.05	7.45	93
#0000FF	0.27	0.28	5.05	7.45	93
#0000FF	0.28	0.29	5.05	7.45	93
#0000FF	0.29	0.3	5.05	7.45	93
#0000FF	0.3	0.31	5.05	7.45	93
#0000FF	0.31	0.32	5.05	7.45	93
#0000FF	0.32	0.33	5.05	7.45	93
#0000FF	0.33	0.34	5.05	7.45	93
#0000FF	0.34	0.35	5.05	7.45	93
#0000FF	0.35	0.36	5.05	7.45	93
#0000FF	0.36	0.37	5.05	7.45	93
#0000FF	0.37	0.38	5.05	7.45	93
#0000FF	0.38	0.39	5.05	7.45	93
#0000FF	0.39	0.4	5.05	7.45	93
#0000FF	0.4	0.41	5.05	7.45	93
#0000FF	0.41	0.42	5.05	7.45	93
#000000	0	0.01	0.05	2.45	94
#000000	0.01	0.02	0.05	2.45	94
#000000	0.02	0.03	0.05	2.45	94
#000000	0.03	0.04	0.05	2.45	94
#000000	0.04	0.05	0.05	2.45	94
#000000	0.05	0.06	0.05	2.45	94
#000000	0.06	0.07	0.05	2.45	94
#000000	0.07	0.08	0.05	2.45	94
#000000	0.08	0.09	0.05	2.45	94
#000000	0.09	0.1	0.05	2.45	94
#000000	0.1	0.11	0.05	2.45	94
#000000	0.11	0.12	0.05	2.45	94
#000000	0.12	0.13	0.05	2.45	94
#000000	0.13	0.14	0.05	2.45	94
#000000	0.14	0.15	0.05	2.45	94
#000000	0.15	0.16	0.05	2.45	94
#000000	0.16	0.17	0.05	2.45	94
#000000	0.17	0.18	0.05	2.45	94
#000000	0.18	0.19	0.05	2.45	94
#000000	0.19	0.2	0.05	2.45	94
#000000	0.2	0.21	0.05	2.45	94
#000000	0.21	0.22	0.05	2.45	94
#000000	0.22	0.23	0.05	2.45	94
#000000	0.23	0.24	0.05	2.45	94
#000000	0.24	0.25	0.05	2.45	94
#000000	0.25	0.26	0.05	2.45	94
#000000	0.26	0.27	0.05	2.45	94
#000000	0.27	0.28	0.05	2.45	94
#000000	0.28	0.29	0.05	2.45	94
#000000	0.29	0.3	0.05	2.45	94
#000000	0.3	0.31	0.05	2.45	94
#000000	0.31	0.32	0.05	2.45	94
#000000	0.32	0.33	0.05	2.45	94
#000000	0.33	0.34	0.05	2.45	94
#000000	0.34	0.35	0.05	2.45	94
#000000	0.35	0.36	0.05	2.45	94
#000000	0.36	0.37	0.05	2.45	94
#000000	0.37	0.38	0.05	2.45	94
#000000	0.38	0.39	0.05	2.45	94
#000000	0.39	0.4	0.05	2.45	94
#000000	0.4	0.41	0.05	2.45	94
#000000	0.41	0.42	0.05	2.45	94
#000000	0.42	0.43	0.05	2.45	94
#000000	0.43	0.44	0.05	2.45	94
#FF0000	0	0.01	2.55	4.95	94
#FF0000	0.01	0.02	2.55	4.95	94
#FF0000	0.02	0.03	2.55	4.95	94
#FF0000	0.03	0.04	2.55	4.95	94
#FF0000	0.04	0.05	2.55	4.95	94
#FF0000	0.05	0.06	2.55	4.95	94
#FF0000	0.06	0.07	2.55	4.95	94
#0000FF	0	0.01	5.05	7.45	94
#0000FF	0.01	0.02	5.05	7.45	94
#0000FF	0.02	0.03	5.05	7.45	94
#0000FF	0.03	0.04	5.05	7.45	94
#0000FF	0.04	0.05	5.05	7.45	94
#0000FF	0.05	0.06	5.05	7.45	94
#0000FF	0.06	0.07	5.05	7.45	94
#0000FF	0.07	0.08	5.05	7.45	94
#0000FF	0.08	0.09	5.05	7.45	94
#0000FF	0.09	0.1	5.05	7.45	94
#0000FF	0.1	0.11	5.05	7.45	94
#0000FF	0.11	0.12	5.05	7.45	94
#0000FF	0.12	0.13	5.05	7.45	94
#0000FF	0.13	0.14	5.05	7.45	94
#0000FF	0.14	0.15	5.05	7.45	94
#0000FF	0.15	0.16	5.05	7.45	94
#0000FF	0.16	0.17	5.05	7.45	94
#0000FF	0.17	0.18	5.05	7.45	94
#0000FF	0.18	0.19	5.05	7.45	94
#0000FF	0.19	0.2	5.05	7.45	94
#0000FF	0.2	0.21	5.05	7.45	94
#0000FF	0.21	0.22	5.05	7.45	94
#0000FF	0.22	0.23	5.05	7.45	94
#0000FF	0.23	0.24	5.05	7.45	94
#0000FF	0.24	0.25	5.05	7.45	94
#0000FF	0.25	0.26	5.05	7.45	94
#0000FF	0.26	0.27	5.05	7.45	94
#0000FF	0.27	0.28	5.05	7.45	94
#0000FF	0.28	0.29	5.05	7.45	94
#0000FF	0.29	0.3	5.05	7.45	94
#0000FF	0.3	0.31	5.05	7.45	94
#0000FF	0.31	0.32	5.05	7.45	94
#0000FF	0.32	0.33	5.05	7.45	94
#0000FF	0.33	0.34	5.05	7.45	94
#0000FF	0.34	0.35	5.05	7.45	94
#0000FF	0.35	0.36	5.05	7.45	94
#0000FF	0.36	0.37	5.05	7.45	94
#0000FF	0.37	0.38	5.05	7.45	94
#0000FF	0.38	0.39	5.05	7.45	94
#0000FF	0.39	0.4	5.05	7.45	94
#0000FF	0.4	0.41	5.05	7.45	94
#0000FF	0.41	0.42	5.05	7.45	94
#0000FF	0.42	0.43	5.05	7.45	94
#000000	0	0.01	0.05	2.45	95
#000000	0.01	0.02	0.05	2.45	95
#000000	0.02	0.03	0.05	2.45	95
#000000	0.03	0.04	0.05	2.45	95
#000000	0.04	0.05	0.05	2.45	95
#000000	0.05	0.06	0.05	2.45	95
#000000	0.06	0.07	0.05	2.45	95
#000000	0.07	0.08	0.05	2.45	95
#000000	0.08	0.09	0.05	2.45	95
#000000	0.09	0.1	0.05	2.45	95
#000000	0.1	0.11	0.05	2.45	95
#000000	0.11	0.12	0.05	2.45	95
#000000	0.12	0.13	0.05	2.45	95
#000000	0.13	0.14	0.05	2.45	95
#000000	0.14	0.15	0.05	2.45	95
#000000	0.15	0.16	0.05	2.45	95
#000000	0.16	0.17	0.05	2.45	95
#000000	0.17	0.18	0.05	2.45	95
#000000	0.18	0.19	0.05	2.45	95
#000000	0.19	0.2	0.05	2.45	95
#000000	0.2	0.21	0.05	2.45	95
#000000	0.21	0.22	0.05	2.45	95
#000000	0.22	0.23	0.05	2.45	95
#000000	0.23	0.24	0.05	2.45	95
#000000	0.24	0.25	0.05	2.45	95
#000000	0.25	0.26	0.05	2.45	95
#000000	0.26	0.27	0.05	2.45	95
#000000	0.27	0.28	0.05	2.45	95
#000000	0.28	0.29	0.05	2.45	95
#000000	0.29	0.3	0.05	2.45	95
#000000	0.3	0.31	0.05	2.45	95
#000000	0.31	0.32	0.05	2.45	95
#000000	0.32	0.33	0.05	2.45	95
#000000	0.33	0.34	0.05	2.45	95
#000000	0.34	0.35	0.05	2.45	95
#000000	0.35	0.36	0.05	2.45	95
#000000	0.36	0.37	0.05	2.45	95
#000000	0.37	0.38	0.05	2.45	95
#000000	0.38	0.39	0.05	2.45	95
#000000	0.39	0.4	0.05	2.45	95
#000000	0.4	0.41	0.05	2.45	95
#000000	0.41	0.42	0.05	2.45	95
#000000	0.42	0.43	0.05	2.45	95
#000000	0.43	0.44	0.05	2.45	95
#000000	0.44	0.45	0.05	2.45	95
#FF0000	0	0.01	2.55	4.95	95
#FF0000	0.01	0.02	2.55	4.95	95
#FF0000	0.02	0.03	2.55	4.95	95
#FF0000	0.03	0.04	2.55	4.95	95
#FF0000	0.04	0.05	2.55	4.95	95
#FF0000	0.05	0.06	2.55	4.95	95
#FF0000	0.06	0.07	2.55	4.95	95
#0000FF	0	0.01	5.05	7.45	95
#0000FF	0.01	0.02	5.05	7.45	95
#0000FF	0.02	0.03	5.05	7.45	95
#0000FF	0.03	0.04	5.05	7.45	95
#0000FF	0.04	0.05	5.05	7.45	95
#0000FF	0.05	0.06	5.05	7.45	95
#0000FF	0.06	0.07	5.05	7.45	95
#0000FF	0.07	0.08	5.05	7.45	95
#0000FF	0.08	0.09	5.05	7.45	95
#0000FF	0.09	0.1	5.05	7.45	95
#0000FF	0.1	0.11	5.05	7.45	95
#0000FF	0.11	0.12	5.05	7.45	95
#0000FF	0.12	0.13	5.05	7.45	95
#0000FF	0.13	0.14	5.05	7.45	95
#0000FF	0.14	0.15	5.05	7.45	95
#0000FF	0.15	0.16	5.05	7.45	95
#0000FF	0.16	0.17	5.05	7.45	95
#0000FF	0.17	0.18	5.05	7.45	95
#0000FF	0.18	0.19	5.05	7.45	95
#0000FF	0.19	0.2	5.05	7.45	95
#0000FF	0.2	0.21	5.05	7.45	95
#0000FF	0.21	0.22	5.05	7.45	95
#0000FF	0.22	0.23	5.05	7.45	95
#0000FF	0.23	0.24	5.05	7.45	95
#0000FF	0.24	0.25	5.05	7.45	95
#0000FF	0.25	0.26	5.05	7.45	95
#0000FF	0.26	0.27	5.05	7.45	95
#0000FF	0.27	0.28	5.05	7.45	95
#0000FF	0.28	0.29	5.05	7.45	95
#0000FF	0.29	0.3	5.05	7.45	95
#0000FF	0.3	0.31	5.05	7.45	95
#0000FF	0.31	0.32	5.05	7.45	95
#0000FF	0.32	0.33	5.05	7.45	95
#0000FF	0.33	0.34	5.05	7.45	95
#0000FF	0.34	0.35	5.05	7.45	95
#0000FF	0.35	0.36	5.05	7.45	95
#0000FF	0.36	0.37	5.05	7.45	95
#0000FF	0.37	0.38	5.05	7.45	95
#0000FF	0.38	0.39	5.05	7.45	95
#0000FF	0.39	0.4	5.05	7.45	95
#0000FF	0.4	0.41	5.05	7.45	95
#0000FF	0.41	0.42	5.05	7.45	95
#0000FF	0.42	0.43	5.05	7.45	95
#000000	0	0.01	0.05	2.45	96
#000000	0.01	0.02	0.05	2.45	96
#000000	0.02	0.03	0.05	2.45	96
#000000	0.03	0.04	0.05	2.45	96
#000000	0.04	0.05	0.05	2.45	96
#000000	0.05	0.06	0.05	2.45	96
#000000	0.06	0.07	0.05	2.45	96
#000000	0.07	0.08	0.05	2.45	96
#000000	0.08	0.09	0.05	2.45	96
#000000	0.09	0.1	0.05	2.45	96
#000000	0.1	0.11	0.05	2.45	96
#000000	0.11	0.12	0.05	2.45	96
#000000	0.12	0.13	0.05	2.45	96
#000000	0.13	0.14	0.05	2.45	96
#000000	0.14	0.15	0.05	2.45	96
#000000	0.15	0.16	0.05	2.45	96
#000000	0.16	0.17	0.05	2.45	96
#000000	0.17	0.18	0.05	2.45	96
#000000	0.18	0.19	0.05	2.45	96
#000000	0.19	0.2	0.05	2.45	96
#000000	0.2	0.21	0.05	2.45	96
#000000	0.21	0.22	0.05	2.45	96
#000000	0.22	0.23	0.05	2.45	96
#000000	0.23	0.24	0.05	2.45	96
#000000	0.24	0.25	0.05	2.45	96
#000000	0.25	0.26	0.05	2.45	96
#000000	0.26	0.27	0.05	2.45	96
#000000	0.27	0.28	0.05	2.45	96
#000000	0.28	0.29	0.05	2.45	96
#000000	0.29	0.3	0.05	2.45	96
#000000	0.3	0.31	0.05	2.45	96
#000000	0.31	0.32	0.05	2.45	96
#000000	0.32	0.33	0.05	2.45	96
#000000	0.33	0.34	0.05	2.45	96
#000000	0.34	0.35	0.05	2.45	96
#000000	0.35	0.36	0.05	2.45	96
#000000	0.36	0.37	0.05	2.45	96
#000000	0.37	0.38	0.05	2.45	96
#000000	0.38	0.39	0.05	2.45	96
#000000	0.39	0.4	0.05	2.45	96
#000000	0.4	0.41	0.05	2.45	96
#000000	0.41	0.42	0.05	2.45	96
#000000	0.42	0.43	0.05	2.45	96
#000000	0.43	0.44	0.05	2.45	96
#000000	0.44	0.45	0.05	2.45	96
#000000	0.45	0.46	0.05	2.45	96
#FF0000	0	0.01	2.55	4.95	96
#FF0000	0.01	0.02	2.55	4.95	96
#FF0000	0.02	0.03	2.55	4.95	96
#FF0000	0.03	0.04	2.55	4.95	96
#FF0000	0.04	0.05	2.55	4.95	96
#FF0000	0.05	0.06	2.55	4.95	96
#FF0000	0.06	0.07	2.55	4.95	96
#0000FF	0	0.01	5.05	7.45	96
#0000FF	0.01	0.02	5.05	7.45	96
#0000FF	0.02	0.03	5.05	7.45	96
#0000FF	0.03	0.04	5.05	7.45	96
#0000FF	0.04	0.05	5.05	7.45	96
#0000FF	0.05	0.06	5.05	7.45	96
#0000FF	0.06	0.07	5.05	7.45	96
#0000FF	0.07	0.08	5.05	7.45	96
#0000FF	0.08	0.09	5.05	7.45	96
#0000FF	0.09	0.1	5.05	7.45	96
#0000FF	0.1	0.11	5.05	7.45	96
#0000FF	0.11	0.12	5.05	7.45	96
#0000FF	0.12	0.13	5.05	7.45	96
#0000FF	0.13	0.14	5.05	7.45	96
#0000FF	0.14	0.15	5.05	7.45	96
#0000FF	0.15	0.16	5.05	7.45	96
#0000FF	0.16	0.17	5.05	7.45	96
#0000FF	0.17	0.18	5.05	7.45	96
#0000FF	0.18	0.19	5.05	7.45	96
#0000FF	0.19	0.2	5.05	7.45	96
#0000FF	0.2	0.21	5.05	7.45	96
#0000FF	0.21	0.22	5.05	7.45	96
#0000FF	0.22	0.23	5.05	7.45	96
#0000FF	0.23	0.24	5.05	7.45	96
#0000FF	0.24	0.25	5.05	7.45	96
#0000FF	0.25	0.26	5.05	7.45	96
#0000FF	0.26	0.27	5.05	7.45	96
#0000FF	0.27	0.28	5.05	7.45	96
#0000FF	0.28	0.29	5.05	7.45	96
#0000FF	0.29	0.3	5.05	7.45	96
#0000FF	0.3	0.31	5.05	7.45	96
#0000FF	0.31	0.32	5.05	7.45	96
#0000FF	0.32	0.33	5.05	7.45	96
#0000FF	0.33	0.34	5.05	7.45	96
#0000FF	0.34	0.35	5.05	7.45	96
#0000FF	0.35	0.36	5.05	7.45	96
#0000FF	0.36	0.37	5.05	7.45	96
#0000FF	0.37	0.38	5.05	7.45	96
#0000FF	0.38	0.39	5.05	7.45	96
#0000FF	0.39	0.4	5.05	7.45	96
#0000FF	0.4	0.41	5.05	7.45	96
#0000FF	0.41	0.42	5.05	7.45	96
#0000FF	0.42	0.43	5.05	7.45	96
#000000	0	0.01	0.05	2.45	97
#000000	0.01	0.02	0.05	2.45	97
#000000	0.02	0.03	0.05	2.45	97
#000000	0.03	0.04	0.05	2.45	97
#000000	0.04	0.05	0.05	2.45	97
#000000	0.05	0.06	0.05	2.45	97
#000000	0.06	0.07	0.05	2.45	97
#000000	0.07	0.08	0.05	2.45	97
#000000	0.08	0.09	0.05	2.45	97
#000000	0.09	0.1	0.05	2.45	97
#000000	0.1	0.11	0.05	2.45	97
#000000	0.11	0.12	0.05	2.45	97
#000000	0.12	0.13	0.05	2.45	97
#000000	0.13	0.14	0.05	2.45	97
#000000	0.14	0.15	0.05	2.45	97
#000000	0.15	0.16	0.05	2.45	97
#000000	0.16	0.17	0.05	2.45	97
#000000	0.17	0.18	0.05	2.45	97
#000000	0.18	0.19	0.05	2.45	97
#000000	0.19	0.2	0.05	2.45	97
#000000	0.2	0.21	0.05	2.45	97
#000000	0.21	0.22	0.05	2.45	97
#000000	0.22	0.23	0.05	2.45	97
#000000	0.23	0.24	0.05	2.45	97
#000000	0.24	0.25	0.05	2.45	97
#000000	0.25	0.26	0.05	2.45	97
#000000	0.26	0.27	0.05	2.45	97
#000000	0.27	0.28	0.05	2.45	97
#000000	0.28	0.29	0.05	2.45	97
#000000	0.29	0.3	0.05	2.45	97
#000000	0.3	0.31	0.05	2.45	97
#000000	0.31	0.32	0.05	2.45	97
#000000	0.32	0.33	0.05	2.45	97
#000000	0.33	0.34	0.05	2.45	97
#000000	0.34	0.35	0.05	2.45	97
#000000	0.35	0.36	0.05	2.45	97
#000000	0.36	0.37	0.05	2.45	97
#000000	0.37	0.38	0.05	2.45	97
#000000	0.38	0.39	0.05	2.45	97
#000000	0.39	0.4	0.05	2.45	97
#000000	0.4	0.41	0.05	2.45	97
#000000	0.41	0.42	0.05	2.45	97
#000000	0.42	0.43	0.05	2.45	97
#000000	0.43	0.44	0.05	2.45	97
#000000	0.44	0.45	0.05	2.45	97
#000000	0.45	0.46	0.05	2.45	97
#FF0000	0	0.01	2.55	4.95	97
#FF0000	0.01	0.02	2.55	4.95	97
#FF0000	0.02	0.03	2.55	4.95	97
#FF0000	0.03	0.04	2.55	4.95	97
#FF0000	0.04	0.05	2.55	4.95	97
#FF0000	0.05	0.06	2.55	4.95	97
#FF0000	0.06	0.07	2.55	4.95	97
#0000FF	0	0.01	5.05	7.45	97
#0000FF	0.01	0.02	5.05	7.45	97
#0000FF	0.02	0.03	5.05	7.45	97
#0000FF	0.03	0.04	5.05	7.45	97
#0000FF	0.04	0.05	5.05	7.45	97
#0000FF	0.05	0.06	5.05	7.45	97
#0000FF	0.06	0.07	5.05	7.45	97
#0000FF	0.07	0.08	5.05	7.45	97
#0000FF	0.08	0.09	5.05	7.45	97
#0000FF	0.09	0.1	5.05	7.45	97
#0000FF	0.1	0.11	5.05	7.45	97
#0000FF	0.11	0.12	5.05	7.45	97
#0000FF	0.12	0.13	5.05	7.45	97
#0000FF	0.13	0.14	5.05	7.45	97
#0000FF	0.14	0.15	5.05	7.45	97
#0000FF	0.15	0.16	5.05	7.45	97
#0000FF	0.16	0.17	5.05	7.45	97
#0000FF	0.17	0.18	5.05	7.45	97
#0000FF	0.18	0.19	5.05	7.45	97
#0000FF	0.19	0.2	5.05	7.45	97
#0000FF	0.2	0.21	5.05	7.45	97
#0000FF	0.21	0.22	5.05	7.45	97
#0000FF	0.22	0.23	5.05	7.45	97
#0000FF	0.23	0.24	5.05	7.45	97
#0000FF	0.24	0.25	5.05	7.45	97
#0000FF	0.25	0.26	5.05	7.45	97
#0000FF	0.26	0.27	5.05	7.45	97
#0000FF	0.27	0.28	5.05	7.45	97
#0000FF	0.28	0.29	5.05	7.45	97
#0000FF	0.29	0.3	5.05	7.45	97
#0000FF	0.3	0.31	5.05	7.45	97
#0000FF	0.31	0.32	5.05	7.45	97
#0000FF	0.32	0.33	5.05	7.45	97
#0000FF	0.33	0.34	5.05	7.45	97
#0000FF	0.34	0.35	5.05	7.45	97
#0000FF	0.35	0.36	5.05	7.45	97
#0000FF	0.36	0.37	5.05	7.45	97
#0000FF	0.37	0.38	5.05	7.45	97
#0000FF	0.38	0.39	5.05	7.45	97
#0000FF	0.39	0.4	5.05	7.45	97
#0000FF	0.4	0.41	5.05	7.45	97
#0000FF	0.41	0.42	5.05	7.45	97
#0000FF	0.42	0.43	5.05	7.45	97
#0000FF	0.43	0.44	5.05	7.45	97
#000000	0	0.01	0.05	2.45	98
#000000	0.01	0.02	0.05	2.45	98
#000000	0.02	0.03	0.05	2.45	98
#000000	0.03	0.04	0.05	2.45	98
#000000	0.04	0.05	0.05	2.45	98
#000000	0.05	0.06	0.05	2.45	98
#000000	0.06	0.07	0.05	2.45	98
#000000	0.07	0.08	0.05	2.45	98
#000000	0.08	0.09	0.05	2.45	98
#000000	0.09	0.1	0.05	2.45	98
#000000	0.1	0.11	0.05	2.45	98
#000000	0.11	0.12	0.05	2.45	98
#000000	0.12	0.13	0.05	2.45	98
#000000	0.13	0.14	0.05	2.45	98
#000000	0.14	0.15	0.05	2.45	98
#000000	0.15	0.16	0.05	2.45	98
#000000	0.16	0.17	0.05	2.45	98
#000000	0.17	0.18	0.05	2.45	98
#000000	0.18	0.19	0.05	2.45	98
#000000	0.19	0.2	0.05	2.45	98
#000000	0.2	0.21	0.05	2.45	98
#000000	0.21	0.22	0.05	2.45	98
#000000	0.22	0.23	0.05	2.45	98
#000000	0.23	0.24	0.05	2.45	98
#000000	0.24	0.25	0.05	2.45	98
#000000	0.25	0.26	0.05	2.45	98
#000000	0.26	0.27	0.05	2.45	98
#000000	0.27	0.28	0.05	2.45	98
#000000	0.28	0.29	0.05	2.45	98
#000000	0.29	0.3	0.05	2.45	98
#000000	0.3	0.31	0.05	2.45	98
#000000	0.31	0.32	0.05	2.45	98
#000000	0.32	0.33	0.05	2.45	98
#000000	0.33	0.34	0.05	2.45	98
#000000	0.34	0.35	0.05	2.45	98
#000000	0.35	0.36	0.05	2.45	98
#000000	0.36	0.37	0.05	2.45	98
#000000	0.37	0.38	0.05	2.45	98
#000000	0.38	0.39	0.05	2.45	98
#000000	0.39	0.4	0.05	2.45	98
#000000	0.4	0.41	0.05	2.45	98
#000000	0.41	0.42	0.05	2.45	98
#000000	0.42	0.43	0.05	2.45	98
#000000	0.43	0.44	0.05	2.45	98
#000000	0.44	0.45	0.05	2.45	98
#000000	0.45	0.46	0.05	2.45	98
#000000	0.46	0.47	0.05	2.45	98
#FF0000	0	0.01	2.55	4.95	98
#FF0000	0.01	0.02	2.55	4.95	98
#FF0000	0.02	0.03	2.55	4.95	98
#FF0000	0.03	0.04	2.55	4.95	98
#FF0000	0.04	0.05	2.55	4.95	98
#FF0000	0.05	0.06	2.55	4.95	98
#FF0000	0.06	0.07	2.55	4.95	98
#0000FF	0	0.01	5.05	7.45	98
#0000FF	0.01	0.02	5.05	7.45	98
#0000FF	0.02	0.03	5.05	7.45	98
#0000FF	0.03	0.04	5.05	7.45	98
#0000FF	0.04	0.05	5.05	7.45	98
#0000FF	0.05	0.06	5.05	7.45	98
#0000FF	0.06	0.07	5.05	7.45	98
#0000FF	0.07	0.08	5.05	7.45	98
#0000FF	0.08	0.09	5.05	7.45	98
#0000FF	0.09	0.1	5.05	7.45	98
#0000FF	0.1	0.11	5.05	7.45	98
#0000FF	0.11	0.12	5.05	7.45	98
#0000FF	0.12	0.13	5.05	7.45	98
#0000FF	0.13	0.14	5.05	7.45	98
#0000FF	0.14	0.15	5.05	7.45	98
#0000FF	0.15	0.16	5.05	7.45	98
#0000FF	0.16	0.17	5.05	7.45	98
#0000FF	0.17	0.18	5.05	7.45	98
#0000FF	0.18	0.19	5.05	7.45	98
#0000FF	0.19	0.2	5.05	7.45	98
#0000FF	0.2	0.21	5.05	7.45	98
#0000FF	0.21	0.22	5.05	7.45	98
#0000FF	0.22	0.23	5.05	7.45	98
#0000FF	0.23	0.24	5.05	7.45	98
#0000FF	0.24	0.25	5.05	7.45	98
#0000FF	0.25	0.26	5.05	7.45	98
#0000FF	0.26	0.27	5.05	7.45	98
#0000FF	0.27	0.28	5.05	7.45	98
#0000FF	0.28	0.29	5.05	7.45	98
#0000FF	0.29	0.3	5.05	7.45	98
#0000FF	0.3	0.31	5.05	7.45	98
#0000FF	0.31	0.32	5.05	7.45	98
#0000FF	0.32	0.33	5.05	7.45	98
#0000FF	0.33	0.34	5.05	7.45	98
#0000FF	0.34	0.35	5.05	7.45	98
#0000FF	0.35	0.36	5.05	7.45	98
#0000FF	0.36	0.37	5.05	7.45	98
#0000FF	0.37	0.38	5.05	7.45	98
#0000FF	0.38	0.39	5.05	7.45	98
#0000FF	0.39	0.4	5.05	7.45	98
#0000FF	0.4	0.41	5.05	7.45	98
#0000FF	0.41	0.42	5.05	7.45	98
#0000FF	0.42	0.43	5.05	7.45	98
